id,pagerank
39323281,558.0278324553665
26662150,557.8785813576546
2364259,556.183541080405
50295194,555.0663314152116
40260727,553.6938745271143
50406808,552.8057918190422
45692295,551.2684051700857
45203976,548.5683040655673
32833893,547.3404571297168
12180833,545.0541765326707
14082215,545.028394286811
14188840,544.2993820672392
52139734,543.2426752289977
4986254,542.600756229151
12592557,540.3193047162318
38827833,539.6006651161362
39698002,537.9494470407353
27931116,535.886480665453
26681026,535.8512651770857
25618079,530.2413414415254
46449784,527.3421952561775
33206287,525.9769560050783
12179298,525.2142772566573
34686594,525.0993066397538
3719339,524.722825952976
35659494,524.3595120008911
26380376,524.1642282912612
26648148,521.367496882235
24882703,521.1335013192695
44516961,520.9443349850962
29478261,520.6926337339186
4532307,520.1668872101559
25585787,519.5414747812049
40305499,519.2281664337104
50275021,517.7496296659635
128105,517.5490994430804
12983808,517.5141077728358
12869253,516.5206129020853
12775243,514.400513357872
34544672,514.3163749598552
34067723,512.8011431361437
26581907,511.2161611427044
26367727,510.0855851726026
40249215,509.3614740489632
26685413,508.03814183792844
29230014,507.16464311234404
583205,506.8321987433722
29185661,506.63867172291947
221304,506.07481015566157
26679875,505.09932535506465
26684372,504.6775849654146
32838717,504.6162856974438
12775379,502.2439207270568
26621191,501.02548656109667
14262413,500.92634323337796
39696045,498.66843362782083
34688330,498.42561391705914
26669673,498.36542878224213
50257941,497.8963797547257
16204174,496.076836097626
26948344,495.2464063888591
3386604,494.71057244649404
12671241,494.4078628691062
26661480,493.17343885903887
26676491,493.08885644342695
34655488,492.09478949318384
40311228,490.5367511623307
1372060,490.1082517567467
32926477,489.6945457499735
412326,489.55245608772793
26599107,489.3440176704491
12774113,488.9675101090037
33045612,488.93427816157663
13827215,488.104783383576
29945635,486.51873396333843
14267855,485.8991168318127
29211466,485.8876699701483
41970734,485.7793079653826
1056696,483.19368078167076
36944582,481.9028102659229
26852895,479.90536553081387
2642489,478.68792191599107
26667270,478.06061336436676
29252427,476.8138816222835
14151848,476.3637053707404
14082454,476.1038260863333
42049462,475.2879351620276
41386794,474.7492693050571
30946253,474.3970086658285
12927901,474.0393375648049
44268371,473.7859067789158
44294251,472.2296349456265
2891059,472.1767200245135
54427659,472.0532382661425
54772315,471.51502500291053
29193432,471.1387016621347
40249629,470.59939585997586
41008893,470.4240657809198
13125761,469.5842705201098
27929062,468.8947366502394
35659764,467.8337189746285
32862813,467.54173881036525
4070371,467.2876979133195
25651454,466.9544639900306
14265334,466.5725836400135
39777128,465.7526655251626
26670745,464.6425170003023
14082686,464.1528368538973
26660606,464.06873486609646
4942996,463.3505519377436
29859022,463.17884606903266
29934458,462.85430396234375
41973252,461.8680787574898
45531482,461.06004465252863
40258054,459.90221354256505
26670539,459.86565398453087
50161867,459.2229281699807
12665409,457.94124104251404
29840178,456.11410270580257
33044810,456.09277224711445
40252439,455.5635975596296
124422,455.42594215761756
25610817,455.4082364462155
41804388,455.2436583979077
29252670,454.2402936981931
40297682,453.6388219364393
26674088,453.45856947452535
12265857,453.203722030623
35354311,452.85264875810833
14263052,452.32885579522133
12774346,451.73492233096687
55702255,451.65476235450234
29213544,451.1768630146935
42049631,450.6776167869353
50386791,449.6342097392315
32836048,449.6252893893385
38450325,449.4260134846889
12983564,449.23798496731615
40250219,447.7039271989837
26870719,447.2876261485201
12983670,446.87153812932775
11028383,446.5865071068482
34685095,445.389891022736
41280343,445.2168600953219
32899018,444.52999537510544
26728381,444.14923825869766
26634089,443.6428845769826
26420042,443.61599026791544
34068354,443.36292934960625
13228867,443.1415153745183
25184704,442.7286511736958
29220663,442.12489154553356
41803336,441.84461830312506
34063626,440.6917411491959
27935658,440.146648043527
45984858,439.8709303831941
29937744,438.65398030925235
33044703,438.4879773659001
40319653,438.2410890119655
36946332,437.75051631719043
12773498,437.64751263619553
50161877,436.77594495008475
34681483,436.38310983988816
13129347,435.55670947018723
50386646,435.40938541991176
13936651,434.0994033905125
36965292,434.0578221216831
26678423,433.4996707180489
26857051,432.4669252419308
13997539,432.24686392494874
26850007,431.8976196685805
40319690,430.56978077336095
41825412,429.64106491658
48708308,429.2412644391777
32833144,429.157454369449
207753,429.0961112793912
26381764,428.63970904936144
13585945,428.53529046231193
32861366,428.17285087990246
1062300,428.07435901380177
32246049,428.0272839026996
123272,427.7954880101234
51035338,427.27527499398934
40312445,427.0608607340624
16918955,426.0593170444536
30914372,426.0148192404546
35659717,425.8917688466896
14346276,425.5432346084493
2895440,425.2917591567886
35291380,425.2889582065615
46441997,425.24140061998946
26671944,424.9654166511293
32838246,424.397905793795
45527997,423.34643513439113
42078125,423.25419276588354
32709261,423.1226608719392
33044870,423.08185029865336
43062967,422.2472183070445
13608851,419.976188771878
35298709,419.7646210099709
44257455,418.9655284487111
3664389,418.9436510550968
50261948,418.5929226283191
47372711,418.25787499645077
45197092,417.8246911674655
26945965,417.5073729063546
46148121,417.29088123512764
42989881,416.8496459110987
43068291,416.7727854821911
13435261,416.2552628256975
29252880,416.01962770529474
32839790,415.8963856495595
44175360,415.31744459501533
42111925,415.1691940145622
42049907,414.75752577075644
50162422,414.28599811058496
44095025,413.84227855080553
26689482,412.9367902437899
40312927,411.6263875641607
42382413,411.62263512119813
34925514,410.76225762259463
34060987,410.67148415727286
14094520,409.90534224169306
12328101,409.3076176283565
44869189,409.0143102911221
29486480,409.0024800702583
26945831,408.3611116010731
12185571,408.0363372897499
26945213,406.8046225410628
3817184,405.2335111089242
26942325,405.16716214544573
36915970,404.83367884421796
35686585,404.69304895150253
41280470,404.37433105443284
36920235,403.2037374510967
12758340,403.1370249132147
50225776,403.0309835693497
43824610,402.8774089000569
12181362,402.8690911301521
12758677,402.1687885520128
42053822,402.10360713999324
35877263,401.9056378128761
38495318,401.58446098182367
51064813,401.5172149916149
12227045,401.00344217299096
40313204,400.52839471583377
18762556,400.2044457894471
42050941,399.94286736530023
38138609,399.83432633763624
26679553,399.79454145641284
29478131,398.9684616517936
40258056,398.42347797366006
37742456,397.8179574428689
51493012,396.9055030692931
12190467,396.8287186152681
40254625,396.3212461148274
40249706,395.85751869191256
12761685,395.5004919941531
380966,394.58811266610354
26413300,394.0510981090125
12654740,393.9210239020564
13962481,393.13193448690765
14088728,392.7831677071959
11432278,392.562384284042
43505489,392.16736994826164
43459067,391.47538611380753
50155729,391.26642246949046
33989613,390.80499674221824
26848854,390.7410531672086
45695199,390.18234146703907
29222186,389.5021054610484
40261934,389.3298498503005
12989842,388.9001279410009
12927771,388.4768143210071
26910617,388.26068792341266
12773558,387.9510852404913
38558467,387.2467289931947
26676488,386.90841762078935
34070405,386.7820834923145
40318786,386.6888652621216
32926910,385.6076844369623
24882116,385.3407851511752
45687109,385.204468823329
569320,385.05653294368784
26690479,384.9230042695591
14151074,384.4990216569579
26855373,383.4417822852599
55823573,383.32621179084924
14265908,383.1232752086576
37833102,383.11710459047356
26853460,383.0634926852677
37000852,382.6438069000395
34656205,382.4043487379066
29247088,382.2850930035744
32926797,382.14104241254716
42049738,382.0792835857416
14083774,381.69461057740176
4981804,381.5711731393478
12866584,381.4356586592548
26855101,381.25802629962203
29209271,381.2212471874903
583211,381.040785790111
1058069,380.95197936267573
26597380,380.61155529223635
35631822,380.53998949019024
34066218,380.43164808016894
26699266,379.7287095742143
29475960,379.6519918415277
1047000,379.5276144276253
30185937,378.710888204074
2364343,378.3480046382742
40315264,377.62103645515185
55807460,377.6082427436249
12773867,377.1726588374469
42110543,376.82998571908564
29471030,376.41317298833957
26418232,376.3061680873239
26874070,375.71436087733684
50309849,374.8777155341415
13026191,374.1377928734599
38826055,374.1149604377198
34668087,373.7484731568569
20474163,373.5828297090786
25853087,373.27346453029014
29704599,372.54063404435993
26690286,372.2647256456134
29212168,372.20740880217363
13743890,372.1577383472896
26853788,371.9534285724623
51493040,371.2923521146153
29209922,371.07596793197956
44100409,370.98219751508213
16204902,370.080274195038
32853969,369.57794320824445
40321340,369.18199432978446
55823667,368.20802291153854
41781527,367.8393945380058
26853320,367.5204519790953
42049894,367.37720042233735
34947922,367.0148386986198
40312360,366.9059786853926
43049140,366.5716042104501
16070064,366.49114104229557
40337292,366.41374948404933
1396598,366.0132582870008
2896539,365.81673414956896
46855702,364.83996042836924
27209618,364.6382020518404
26973865,363.7364853028756
29086970,363.12215034281155
34298307,362.9039807718927
41999019,362.01649799492003
40859777,360.5349415208311
13961864,360.2110987354812
50054549,359.52988266645895
35875415,358.7094823713337
46160447,358.65731513803735
38065527,358.63469050240263
1284593,357.9515992802026
12070373,357.9114249282311
14187621,357.14616545116525
29211992,357.10188580590545
29211953,356.9312357879263
32938161,356.7474719017727
32840067,356.40249358374655
41264693,356.26642914038564
40307182,356.07262468572145
18425539,355.51248073494344
41001450,355.4055283779234
40323311,355.29830482433243
55820472,355.2924813926391
36946894,355.2756443542425
1061372,354.60820702556265
40315231,354.4745869496885
55668184,354.1005033949368
26941465,353.97475786867807
35670251,353.8208306330592
45850444,353.50920057103696
24871688,353.48762040200404
244007,352.64342976652756
29185029,352.6164250683787
35415039,351.7210223412374
1057735,351.69125527668547
4940480,351.53373256216895
28198908,351.1537623684996
14190695,351.12533854400493
50386323,350.5839268979525
40249692,350.1906551548486
40249127,349.9874058957069
246954,349.7154169045183
26669585,349.5891770169686
26674895,348.51196922965715
26017752,348.2644689803456
43057516,347.97075704691076
40350542,347.33616352903766
12174944,347.2077891699719
13847099,347.12944032254757
42185100,347.1116252046105
26852173,346.9356742688752
50386978,346.9300496677293
40316081,346.4301537460938
34082419,346.3978506428989
33885630,345.72523769174126
42110362,345.6526499469865
13595573,345.60846524146586
42108451,345.3836593107548
13087106,345.2559526602362
29329027,344.93533065368024
14261809,344.6703041410667
12227086,344.48902330321204
30884074,344.3308417574731
13353108,344.0547625629821
50255999,343.9532557583075
25293978,343.59097117155306
44617331,343.4273543527245
40318994,343.25852627054786
40325486,343.06805779990987
50073415,342.9468031479504
12179238,342.90678943687055
40308828,342.7011343310837
12175218,342.5905414674912
25356330,342.3693843029959
40323312,341.53819535795714
50308329,341.4399109919066
45694105,340.71575438827483
40345945,340.70095175891265
26679306,339.4750124323575
34675475,339.24226209045383
1057754,338.85569737571177
1058463,338.74993748642805
26648885,338.4335749462617
30339771,337.27622856733313
4125721,337.24869956342985
53435256,337.2093799532437
29237756,337.0642714706266
25503410,336.9461038970336
41871429,336.0775107054017
2731334,335.79935273505504
40275799,335.73847235764697
14263673,335.3704593192393
32906789,335.21755127356903
412462,335.1832601522898
40314102,335.1260831222321
3077015,334.62721133067754
26505021,334.1505514237731
27929737,333.26874601049155
50281897,333.1867215814518
34686848,332.61105580031494
40262016,332.41886512084284
29870415,331.644385534282
41285440,331.59395439576184
34692081,331.4887022643905
42714459,331.4710139095955
29874698,331.4216005503246
33879142,331.3484783422501
26669196,331.1813988079288
26851720,330.9726733563505
29252846,330.691790968711
26637047,330.5732940980226
12273795,330.5352896030389
25292798,330.451407590118
30529148,330.29392151547626
12944238,330.2792620214512
50162058,330.2124859193744
34936726,330.1723572263533
14078460,330.14268381441696
29843308,330.05725190973027
12671168,329.4990741121549
13600703,329.3307791212989
50380986,329.24797434464756
29904114,329.21678996906115
243784,329.0645858945168
25570574,329.0148953657649
35023486,329.00229810809793
46161022,328.91721938468527
40323300,328.8637904675839
126022,328.68330307344957
14263429,328.6823282888023
12793527,327.7023889204773
41966865,327.2483711012406
34082105,326.98084615751833
26673482,326.2571890731688
51037703,325.7848496838337
50222115,325.70155157439615
29086061,325.47616507790184
29477448,325.32250210374616
50869228,325.18017025551814
26948828,325.1781154502055
36939199,325.1731294701273
40306066,324.8818935098365
28474235,324.6532172229265
35621683,324.11488760027584
37834542,323.9606087657089
3971086,323.3625565997885
29209600,323.2905108278305
35630618,323.268773894317
4383153,323.12090762938266
26848955,323.0159525689164
12983864,322.64468947270996
26676339,322.585038510334
32839729,322.45475957333633
26849402,322.4146286357491
25482170,322.07639704500826
50758838,322.0286866735991
36959587,321.8266299138776
12943315,321.7982913620831
40259072,321.6516151608398
16205507,320.7183598973725
50163965,320.64671366476585
1063185,320.6238681416018
29208875,320.59982918706294
12773871,320.53661262813665
2365063,320.49228548471297
40305034,320.2908238849969
40312417,320.2175063695254
12170287,320.12064901614156
3666976,320.1068063952686
33212820,320.08838048748163
40258235,319.9633374296872
50307256,319.81227143822997
14378287,319.5113907533273
26575438,318.9701013798191
26513866,318.90470998681457
39778616,318.63776913192777
12462152,318.60339315487556
26680320,318.55088675750284
26687601,318.5109733916338
34470499,318.19715624645596
50373646,317.8885557981276
12192948,317.03027678852817
26858634,316.98356058683015
35874446,316.7047576820633
50373518,316.66779799915207
13605719,316.65470324482897
12863202,316.59186902449505
40317082,316.55284030259753
41277959,316.0016876380328
12396617,315.48002622174
12869676,315.30398567755816
36945550,315.2129459008118
26510429,315.0965481804559
29242773,314.8719665895213
14189791,314.7112015355096
40249134,314.58520413792843
12654762,314.5780594458783
13477236,314.54593063432753
52141295,314.22343576347873
30791722,313.6029952349773
29260555,313.3231414939281
34069848,312.7902397178989
33044488,312.78404247004465
25288813,312.04163696979947
52048679,311.9360934087512
41800891,311.93134235797277
14245427,311.5177912893041
12181815,311.48635868414465
1062497,311.4091012348004
52139671,311.28003410557045
38693115,310.89054988543575
29173139,310.68642696975456
26945910,310.664814930733
179446,310.5233146711773
12983703,310.50152708252693
14266774,310.4267964358631
13117731,310.23822676151104
14263652,310.03165547614157
33293737,309.7269066615011
30885687,309.7239469884279
12060137,309.57007943465493
2792029,309.4887976900228
4438506,309.1085936518136
29442250,309.00899024558385
1062305,308.8233794663748
44431752,308.774989091214
14188111,308.4480180520384
29118710,308.420023115632
44868948,308.25517726627135
3381001,308.01038319852574
14096130,308.00677304088873
29277200,307.9692260934055
36945444,307.8392524927046
42158154,307.58683930879334
25521644,307.1936104895691
40312693,307.09960716566417
14332764,307.02883117929895
25438956,306.90277821949695
29229395,305.8928751520235
27109629,305.785247061507
40270942,305.6490865666434
16203398,305.5834640802489
29921793,305.4060160512651
29494910,305.2564601570638
45205970,305.10506860608444
26935834,304.99814522732424
2872315,304.9322616414189
49581533,304.51001246309426
40315939,304.4209915443235
4674404,304.266911405553
34692194,304.1074226693383
16553233,303.47985932129234
583137,303.3306538552197
25654510,303.0746411522369
50755336,302.9498013821552
40318353,302.92276395832835
29883486,302.88673071049305
41024525,302.5819439047531
32236850,302.55923758266897
39136656,302.4795705732383
50241760,302.33495064178965
38140104,301.5893786820443
30886149,301.1984682815616
50157554,301.02452048977807
37272688,300.9283535526044
32930245,300.92416697925813
29484319,300.89008490364256
28107837,300.7877727601378
4948225,300.71717096177474
26924915,300.67316401701316
41429373,300.5168165265515
40319943,300.3928218614311
26483792,300.34325984076025
41011437,300.31793510104274
2642508,300.2616762280941
36945728,300.1034790731736
41261334,300.07209287721116
29191389,300.06815225183965
40252056,299.81756136557533
13211672,299.54518908529633
3837336,299.36600403738066
50181612,299.3490254662581
1062724,299.32511748224516
12176699,299.23382100204464
13086472,299.08944160144193
42106017,298.99621355988234
13441213,298.738276152191
26490186,298.6759831790402
14481766,298.6485149493019
12063515,298.6458846564804
13098011,298.5360845573098
50373657,298.37370652269385
40317002,298.2026501998004
26501975,298.1303147434865
3794712,297.9622495539785
50254758,297.40882219045346
26751369,297.3431811412036
35629742,297.33723144387767
30593024,297.33569769817353
52139712,297.24508522562184
29475273,297.2312948508893
12564624,296.9765080810672
26956825,296.9359054883317
12059918,296.67349080606306
40282405,296.46612450510133
34669594,296.26608387456406
34196455,296.20129951631696
26599414,296.18622251941156
40316591,295.97318034413223
26931762,295.88177952045703
246164,295.8761256638032
33355150,295.82053895954846
42111342,295.6201277881302
26700100,295.30133670421816
38763253,295.27205019126546
12927071,295.12811382867613
20325379,294.9413417739421
38762828,294.5111595171055
30185990,293.97878378746407
35647497,293.65136338668526
26672481,293.33993377029094
13313711,293.3014847624973
29254209,292.8737905365517
32857361,292.72257392233445
51520423,292.66607918550864
29133610,292.6657307165185
26690063,292.65517706393075
27246205,292.4802044209609
29931166,292.0094161786327
34670888,291.94625240102573
14262021,291.910833410783
14271135,291.72062884451344
34827729,291.66697690820166
12562229,291.59429546590815
47143239,291.58233164554036
51098027,291.54486417109877
34691446,291.40516925335055
45686914,290.64563424389473
27925941,290.5603261060335
24897667,290.42511312674765
26636640,290.4051177132599
27931315,290.1293820253741
71182,289.84209012222834
4135698,289.7458695550707
41782965,289.6798718110848
40316187,289.60322146367133
34870222,289.39218418807997
125542,289.22999699781406
40318276,289.1747910644961
32838103,289.08269528712333
50162317,288.95636369554563
30889339,288.6527244838093
12497625,288.5503368263465
14269320,288.54550355787046
34070403,288.4928520074352
41363402,288.31606388401815
36946058,288.0784901786208
29931747,287.77478125106506
26609136,287.73700525737917
34653963,287.44152041548
34183475,287.26718954197605
3403312,286.74923910437536
34173484,286.5886580774562
12462012,286.14899177722253
13226546,286.1100231485363
19963005,286.0000876092124
4438850,285.75003593376954
26964872,285.5589549762318
13709341,285.2699945168004
39772754,285.12325737882685
35685833,285.08065831892975
38561704,284.90283350401006
4481933,284.76400019644296
26850914,284.67570472215164
4005434,284.67059954348434
26496209,284.60385229264
25505129,284.50915629683686
42086087,283.7470063832828
67705,283.71838295228645
41879967,283.55068203278717
26681317,283.44445789577054
40346010,283.3814517661187
3947346,283.2721095823267
4541912,283.2402945954757
40347462,283.2315466492719
14076133,283.2150472503567
42128459,282.9994167702683
26019991,282.96199770192214
12870515,282.8586214490412
29692859,282.81923951199815
41028207,282.7626795486334
34297932,282.64918079704233
41177650,282.40565613612404
26579161,281.8135132908372
26504776,281.76352810338125
26849403,281.71401273348386
46854339,281.58687463922524
14343237,281.36889669661474
3620801,281.2001009762382
29726305,281.09790078118556
14263489,280.96823621270005
26850087,280.8964498884966
29524636,280.89236742821896
2742041,280.6134448175134
51063193,280.29205183463955
26655233,280.26651793369047
44063721,280.23680009951363
2793169,280.2210529324618
3772405,280.0586194405315
27910056,279.95442841018365
4070286,279.88672276938917
12177581,279.8839582557327
25330489,279.79477963268823
12774468,279.7199540175366
37955465,279.4323626496535
12522273,279.17660428012556
12983608,278.8657834741309
